"TransactionID,Timestamp,Amount,TransactionType,Location,IPAddress,UserID,IsFraud"
"TXN_593,2025-02-01 22:49:57,32.43,Payment,Gurgaon,45.179.145.202,User_4,0"
"TXN_131,2025-02-01 23:15:52,4.26,Purchase,Nagpur,56.192.223.25,User_16,0"
"TXN_991,2025-02-01 23:21:27,24.74,Payment,Noida,180.54.255.240,User_67,0"
"TXN_1887,2025-02-02 00:56:33,8.94,Purchase,Noida,69.121.53.231,User_69,0"
"TXN_94,2025-02-02 01:32:50,14.47,Transfer,Gurgaon,188.165.178.150,User_64,0"
"TXN_1604,2025-02-02 03:24:10,32.03,Purchase,Mumbai,89.3.248.180,User_34,1"
"TXN_835,2025-02-02 03:28:06,19.4,Purchase,Mumbai,45.179.145.202,User_4,0"
"TXN_127,2025-02-02 07:03:57,7.46,Purchase,Delhi,133.94.120.216,User_40,0"
"TXN_1869,2025-02-02 07:11:35,6.75,Transfer,Mumbai,115.236.14.234,User_20,0"
"TXN_1691,2025-02-02 09:43:25,36.11,Purchase,Pune,45.179.145.202,User_4,0"
"TXN_1933,2025-02-02 11:02:39,12.61,Purchase,Delhi,34.126.104.27,User_37,0"
"TXN_330,2025-02-02 13:57:14,37.65,Purchase,Nagpur,61.82.222.209,User_78,0"
"TXN_766,2025-02-02 15:33:18,9.94,Withdrawal,Noida,168.29.56.150,User_94,0"
"TXN_1535,2025-02-02 15:54:38,28.06,Withdrawal,Remote_A,220.148.128.100,User_90,1"
"TXN_1559,2025-02-02 16:41:43,89.36,Transfer,Noida,69.121.53.231,User_69,1"
"TXN_1404,2025-02-02 21:56:07,41.22,Purchase,Nagpur,136.37.18.89,User_99,0"
"TXN_1402,2025-02-02 22:18:49,34.35,Purchase,Noida,121.165.71.175,User_12,0"
"TXN_246,2025-02-02 22:49:09,14.38,Purchase,Noida,241.199.32.45,User_57,0"
"TXN_1079,2025-02-03 02:38:37,90.09,Transfer,Pune,10.78.61.134,User_36,0"
"TXN_35,2025-02-03 05:33:50,45.72,Purchase,Pune,214.54.237.107,User_49,0"
"TXN_1505,2025-02-03 12:02:11,16.94,Transfer,Delhi,194.173.235.184,User_59,0"
"TXN_1932,2025-02-03 13:40:27,71.75,Purchase,Remote_A,229.71.142.201,User_60,1"
"TXN_1094,2025-02-03 15:05:18,21.16,Transfer,Nagpur,181.3.236.198,User_26,1"
"TXN_1517,2025-02-03 15:19:57,91.24,Purchase,Mumbai,50.183.107.90,User_56,1"
"TXN_774,2025-02-03 16:33:50,53.12,Withdrawal,Nagpur,162.49.148.131,User_29,1"
"TXN_1815,2025-02-03 17:33:24,15.36,Purchase,Island_C,145.98.44.150,User_79,0"
"TXN_238,2025-02-03 19:01:34,24.2,Purchase,Mumbai,135.156.2.111,User_2,0"
"TXN_967,2025-02-03 19:19:22,10.21,Purchase,Mumbai,130.92.132.34,User_63,0"
"TXN_654,2025-02-03 20:02:46,6.64,Purchase,Mumbai,46.253.69.58,User_32,0"
"TXN_649,2025-02-03 21:12:55,15.94,Purchase,Delhi,217.71.2.93,User_81,0"
"TXN_1135,2025-02-03 23:51:39,15.73,Withdrawal,Nagpur,241.50.133.236,User_10,0"
"TXN_904,2025-02-03 23:58:28,72.13,Purchase,Island_C,168.29.56.150,User_94,0"
"TXN_1248,2025-02-04 00:10:47,9.3,Withdrawal,Offshore_B,115.236.14.234,User_20,1"
"TXN_589,2025-02-04 02:32:31,155.47,Purchase,Island_C,69.121.53.231,User_69,1"
"TXN_1675,2025-02-04 02:34:09,101.03,Purchase,Gurgaon,34.126.104.27,User_37,0"
"TXN_748,2025-02-04 02:47:49,9.44,Payment,Island_C,24.138.54.86,User_28,0"
"TXN_1136,2025-02-04 03:14:05,52.67,Purchase,Delhi,159.41.148.57,User_7,0"
"TXN_800,2025-02-04 04:10:58,20.69,Withdrawal,Island_C,217.197.216.103,User_9,0"
"TXN_202,2025-02-04 09:07:25,35.19,Withdrawal,Pune,229.71.142.201,User_60,0"
"TXN_1763,2025-02-04 09:16:56,21.66,Purchase,Island_C,226.201.64.104,User_25,0"
"TXN_1834,2025-02-04 11:01:22,26.77,Purchase,Remote_A,199.102.243.123,User_45,0"
"TXN_72,2025-02-04 16:34:41,93.51,Purchase,Pune,241.199.32.45,User_57,0"
"TXN_1331,2025-02-04 19:26:38,92.83,Purchase,Nagpur,203.71.154.202,User_22,0"
"TXN_1707,2025-02-04 19:48:18,39.35,Transfer,Offshore_B,168.29.56.150,User_94,0"
"TXN_204,2025-02-04 19:52:52,57.62,Purchase,Remote_A,105.15.89.83,User_74,0"
"TXN_1434,2025-02-04 22:31:17,11.21,Payment,Pune,242.181.71.120,User_54,0"
"TXN_1206,2025-02-04 22:46:25,20.92,Purchase,Noida,133.94.120.216,User_40,0"
"TXN_553,2025-02-04 23:07:33,266.11,Transfer,Offshore_B,50.183.107.90,User_56,1"
"TXN_926,2025-02-05 00:59:17,4.38,Purchase,Island_C,119.238.215.247,User_19,0"
"TXN_716,2025-02-05 05:24:40,60.54,Payment,Gurgaon,31.152.236.140,User_15,0"
"TXN_466,2025-02-05 05:48:02,16.1,Transfer,Gurgaon,45.179.145.202,User_4,0"
"TXN_368,2025-02-05 07:26:06,20.34,Purchase,Mumbai,63.242.180.92,User_84,0"
"TXN_985,2025-02-05 08:00:34,20.01,Purchase,Noida,241.50.133.236,User_10,0"
"TXN_1804,2025-02-05 16:00:09,4.42,Withdrawal,Pune,135.224.146.58,User_77,0"
"TXN_1256,2025-02-05 16:56:17,5.99,Withdrawal,Pune,18.242.181.64,User_8,0"
"TXN_413,2025-02-05 19:11:49,4.33,Purchase,Gurgaon,74.58.19.217,User_72,0"
"TXN_1155,2025-02-05 21:08:34,103.75,Purchase,Pune,205.155.201.18,User_61,0"
"TXN_311,2025-02-05 21:55:07,16.16,Purchase,Noida,168.206.34.12,User_65,0"
"TXN_394,2025-02-05 22:51:38,125.39,Purchase,Delhi,131.12.227.101,User_38,0"
"TXN_1139,2025-02-06 04:16:30,36.5,Purchase,Pune,241.199.32.45,User_57,0"
"TXN_1486,2025-02-06 04:37:33,51.04,Purchase,Offshore_B,135.224.146.58,User_77,0"
"TXN_921,2025-02-06 06:37:52,58.77,Payment,Nagpur,201.37.226.196,User_73,0"
"TXN_1392,2025-02-06 09:18:32,10.2,Transfer,Pune,57.254.97.214,User_83,0"
"TXN_483,2025-02-06 10:11:52,4.03,Purchase,Noida,56.192.223.25,User_16,0"
"TXN_1972,2025-02-06 11:50:37,1.06,Payment,Pune,170.250.55.122,User_22,0"
"TXN_1274,2025-02-06 12:54:16,14.64,Purchase,Gurgaon,203.71.154.202,User_22,0"
"TXN_1823,2025-02-06 13:13:56,16.04,Payment,Remote_A,208.208.36.88,User_82,0"
"TXN_1149,2025-02-06 17:45:02,98.94,Purchase,Pune,74.58.19.217,User_72,0"
"TXN_630,2025-02-06 20:34:19,59.99,Purchase,Mumbai,194.173.235.184,User_59,0"
"TXN_1033,2025-02-06 20:41:27,29.94,Payment,Offshore_B,180.54.255.240,User_67,0"
"TXN_1890,2025-02-06 21:23:26,19.8,Withdrawal,Nagpur,61.82.222.209,User_78,0"
"TXN_1280,2025-02-06 21:34:28,14.74,Purchase,Pune,119.192.36.146,User_86,0"
"TXN_581,2025-02-06 22:04:45,28.18,Purchase,Noida,117.32.31.157,User_71,0"
"TXN_120,2025-02-06 22:26:15,42.6,Transfer,Gurgaon,130.92.132.34,User_63,0"
"TXN_915,2025-02-07 02:36:23,18.26,Withdrawal,Pune,82.234.61.145,User_51,0"
"TXN_236,2025-02-07 06:02:22,37.86,Purchase,Noida,136.37.18.89,User_99,0"
"TXN_824,2025-02-07 06:48:33,13.97,Purchase,Pune,25.191.48.44,User_3,0"
"TXN_1098,2025-02-07 08:00:57,2.72,Withdrawal,Mumbai,116.102.154.79,User_14,0"
"TXN_392,2025-02-07 09:30:28,32.85,Purchase,Gurgaon,226.201.64.104,User_25,0"
"TXN_213,2025-02-07 12:03:00,52.14,Purchase,Delhi,96.215.133.52,User_96,0"
"TXN_1151,2025-02-07 12:11:48,7.45,Purchase,Mumbai,214.54.237.107,User_49,0"
"TXN_1083,2025-02-07 15:07:09,14.56,Transfer,Delhi,168.29.56.150,User_94,0"
"TXN_769,2025-02-07 15:39:24,10.73,Withdrawal,Remote_A,208.208.36.88,User_82,0"
"TXN_843,2025-02-07 16:10:51,6.54,Purchase,Island_C,96.215.133.52,User_96,0"
"TXN_401,2025-02-07 16:39:12,13.46,Transfer,Remote_A,194.173.235.184,User_59,1"
"TXN_1049,2025-02-07 19:09:34,87.93,Purchase,Mumbai,242.181.71.120,User_54,0"
"TXN_1718,2025-02-07 22:44:04,24.3,Purchase,Offshore_B,168.29.56.150,User_94,0"
"TXN_1415,2025-02-07 23:19:14,10.55,Purchase,Delhi,149.150.27.194,User_24,0"
"TXN_229,2025-02-08 06:15:00,9.82,Purchase,Offshore_B,145.98.44.150,User_79,0"
"TXN_1488,2025-02-08 07:35:54,11.91,Withdrawal,Island_C,183.243.165.195,User_68,1"
"TXN_1774,2025-02-08 09:35:00,24.4,Purchase,Mumbai,105.15.89.83,User_74,0"
"TXN_446,2025-02-08 09:54:15,39.24,Purchase,Gurgaon,188.165.178.150,User_64,0"
"TXN_338,2025-02-08 12:17:01,14.56,Purchase,Remote_A,16.49.104.9,User_80,0"
"TXN_9,2025-02-08 14:39:02,12.56,Payment,Mumbai,188.165.178.150,User_64,0"
"TXN_1058,2025-02-08 15:40:37,64.89,Purchase,Delhi,181.3.236.207,User_26,0"
"TXN_1129,2025-02-08 17:31:55,18.84,Purchase,Delhi,119.238.215.247,User_19,0"
"TXN_1793,2025-02-08 17:32:26,48.15,Purchase,Island_C,186.102.58.18,User_35,1"
"TXN_849,2025-02-08 18:39:31,10.61,Deposit,Noida,130.134.15.9,User_95,0"
"TXN_1432,2025-02-08 19:08:08,187.13,Withdrawal,Island_C,135.156.2.111,User_2,1"
"TXN_959,2025-02-08 20:53:55,35.51,Purchase,Pune,135.224.146.58,User_77,0"
"TXN_1981,2025-02-08 23:27:16,7.6,Purchase,Mumbai,135.224.146.58,User_77,0"
"TXN_1423,2025-02-09 00:02:08,13.94,Purchase,Mumbai,214.54.237.107,User_49,0"
"TXN_969,2025-02-09 00:38:11,19.29,Transfer,Noida,188.165.178.150,User_64,0"
"TXN_98,2025-02-09 01:25:54,26.08,Purchase,Island_C,162.49.148.145,User_29,0"
"TXN_1831,2025-02-09 02:53:31,40.78,Transfer,Mumbai,219.123.87.131,User_44,0"
"TXN_486,2025-02-09 12:39:00,4.84,Purchase,Pune,173.102.100.65,User_76,0"
"TXN_179,2025-02-09 12:49:56,15.42,Purchase,Noida,252.93.249.2,User_44,0"
"TXN_1086,2025-02-09 14:12:14,30.88,Transfer,Nagpur,16.49.104.9,User_80,0"
"TXN_158,2025-02-09 15:55:00,109.44,Purchase,Offshore_B,214.54.237.107,User_49,1"
"TXN_1283,2025-02-09 17:06:01,40.78,Purchase,Remote_A,119.192.36.146,User_86,0"
"TXN_639,2025-02-09 20:19:38,21.76,Purchase,Offshore_B,227.133.224.227,User_41,1"
"TXN_1185,2025-02-09 21:14:25,7.47,Purchase,Mumbai,136.37.18.89,User_99,0"
"TXN_1492,2025-02-09 23:01:30,259.36,Transfer,Gurgaon,249.183.239.91,User_18,0"
"TXN_1473,2025-02-10 04:04:17,17.57,Transfer,Nagpur,116.102.154.79,User_14,0"
"TXN_1556,2025-02-10 04:25:22,29.0,Withdrawal,Mumbai,235.234.141.3,User_55,0"
"TXN_1901,2025-02-10 04:28:14,40.32,Deposit,Pune,136.37.18.89,User_99,0"
"TXN_1102,2025-02-10 05:59:04,1.11,Purchase,Mumbai,72.191.65.159,User_23,0"
"TXN_1755,2025-02-10 07:39:17,33.49,Purchase,Pune,96.215.133.52,User_96,0"
"TXN_433,2025-02-10 08:21:42,15.34,Transfer,Island_C,249.183.239.91,User_18,0"
"TXN_1436,2025-02-10 17:01:56,26.64,Transfer,Noida,172.11.94.37,User_43,0"
"TXN_1552,2025-02-10 18:06:11,16.38,Withdrawal,Nagpur,178.63.221.38,User_42,0"
"TXN_1229,2025-02-10 18:24:35,124.74,Transfer,Nagpur,45.179.145.192,User_4,1"
"TXN_195,2025-02-10 19:01:39,23.88,Transfer,Noida,116.102.154.79,User_14,0"
"TXN_241,2025-02-10 19:31:20,9.09,Purchase,Mumbai,201.37.226.196,User_73,0"
"TXN_178,2025-02-10 21:36:19,85.93,Purchase,Pune,95.30.71.53,User_97,0"
"TXN_745,2025-02-11 00:25:18,33.71,Purchase,Island_C,131.12.227.101,User_38,0"
"TXN_1934,2025-02-11 03:28:46,18.07,Withdrawal,Gurgaon,177.77.180.168,User_58,0"
"TXN_633,2025-02-11 04:29:05,17.15,Withdrawal,Island_C,17.81.118.25,User_66,0"
"TXN_1626,2025-02-11 08:54:37,59.15,Transfer,Nagpur,218.217.75.8,User_50,0"
"TXN_129,2025-02-11 12:08:04,22.19,Purchase,Pune,117.32.31.157,User_71,0"
"TXN_822,2025-02-11 14:12:36,82.22,Withdrawal,Pune,135.156.2.111,User_2,0"
"TXN_110,2025-02-11 14:24:57,18.64,Purchase,Nagpur,227.133.224.220,User_41,0"
"TXN_956,2025-02-11 15:58:14,61.39,Purchase,Nagpur,178.63.221.38,User_42,1"
"TXN_1783,2025-02-11 16:38:58,4.46,Purchase,Noida,149.150.27.194,User_24,0"
"TXN_680,2025-02-11 18:04:48,71.63,Payment,Nagpur,130.92.132.34,User_63,0"
"TXN_1040,2025-02-11 18:38:44,57.23,Transfer,Gurgaon,96.215.133.52,User_96,1"
"TXN_734,2025-02-11 20:37:27,3.66,Purchase,Delhi,82.234.61.145,User_51,0"
"TXN_642,2025-02-11 22:24:22,106.59,Transfer,Mumbai,206.102.128.35,User_13,0"
"TXN_1277,2025-02-12 03:22:13,204.25,Purchase,Pune,160.252.188.171,User_47,0"
"TXN_625,2025-02-12 04:33:00,98.81,Deposit,Nagpur,178.63.221.38,User_42,0"
"TXN_140,2025-02-12 06:33:34,5.87,Purchase,Nagpur,150.168.31.61,User_98,0"
"TXN_328,2025-02-12 07:47:18,44.33,Transfer,Pune,45.179.145.202,User_4,0"
"TXN_1175,2025-02-12 09:52:18,9.45,Payment,Pune,40.255.118.14,User_88,0"
"TXN_260,2025-02-12 11:52:25,43.58,Purchase,Pune,37.230.193.35,User_75,0"
"TXN_54,2025-02-12 14:06:31,37.03,Purchase,Nagpur,133.169.31.32,User_30,0"
"TXN_1813,2025-02-12 14:31:55,100.71,Purchase,Delhi,162.49.148.145,User_29,0"
"TXN_40,2025-02-12 15:28:51,24.46,Purchase,Gurgaon,235.234.141.3,User_55,0"
"TXN_1532,2025-02-12 19:44:31,3.43,Purchase,Noida,117.32.31.157,User_71,0"
"TXN_301,2025-02-12 19:47:05,8.77,Purchase,Mumbai,30.65.152.26,User_87,0"
"TXN_1169,2025-02-12 21:13:55,36.41,Purchase,Noida,50.183.107.90,User_56,0"
"TXN_1857,2025-02-12 21:26:47,80.84,Purchase,Offshore_B,205.235.27.22,User_27,0"
"TXN_1462,2025-02-12 22:04:57,5.9,Purchase,Offshore_B,80.200.197.179,User_48,1"
"TXN_1243,2025-02-12 22:08:01,33.16,Transfer,Mumbai,229.79.44.184,User_5,1"
"TXN_1295,2025-02-12 23:12:43,21.8,Payment,Pune,182.45.163.151,User_57,0"
"TXN_611,2025-02-12 23:38:45,38.64,Transfer,Nagpur,188.165.178.150,User_64,0"
"TXN_662,2025-02-13 00:29:48,11.62,Transfer,Noida,205.155.201.18,User_61,0"
"TXN_1805,2025-02-13 01:42:29,3.31,Transfer,Noida,208.208.36.88,User_82,0"
"TXN_1829,2025-02-13 03:43:24,18.2,Purchase,Noida,74.58.19.217,User_72,0"
"TXN_1769,2025-02-13 03:56:16,22.72,Transfer,Remote_A,235.89.196.194,User_70,0"
"TXN_210,2025-02-13 04:36:58,946.46,Purchase,Mumbai,153.13.215.23,User_21,0"
"TXN_1218,2025-02-13 05:48:41,26.55,Purchase,Noida,57.254.97.214,User_83,0"
"TXN_321,2025-02-13 12:57:03,22.13,Purchase,Pune,40.255.118.14,User_88,0"
"TXN_1701,2025-02-13 14:19:01,28.52,Payment,Noida,24.62.153.104,User_39,0"
"TXN_250,2025-02-13 14:54:04,30.11,Purchase,Mumbai,135.156.2.111,User_2,0"
"TXN_495,2025-02-13 15:10:51,92.12,Transfer,Nagpur,177.77.180.168,User_58,0"
"TXN_448,2025-02-13 15:41:16,7.85,Purchase,Noida,136.37.18.89,User_99,0"
"TXN_1534,2025-02-13 15:50:46,17.33,Withdrawal,Noida,82.234.61.145,User_51,0"
"TXN_1100,2025-02-13 15:57:22,28.4,Purchase,Noida,24.138.54.86,User_28,0"
"TXN_1258,2025-02-13 18:10:54,133.87,Transfer,Delhi,164.95.240.74,User_82,1"
"TXN_994,2025-02-13 18:46:03,10.16,Purchase,Mumbai,203.71.154.202,User_22,0"
"TXN_1876,2025-02-13 19:17:30,362.24,Purchase,Remote_A,50.183.107.90,User_56,1"
"TXN_600,2025-02-13 19:26:26,29.29,Transfer,Delhi,241.199.32.45,User_57,0"
"TXN_425,2025-02-13 19:46:41,77.04,Payment,Offshore_B,45.226.160.129,User_17,1"
"TXN_1341,2025-02-13 20:34:15,55.05,Transfer,Nagpur,40.255.118.27,User_88,1"
"TXN_1612,2025-02-13 22:07:32,4.21,Withdrawal,Offshore_B,229.71.142.201,User_60,1"
"TXN_212,2025-02-14 04:40:18,62.52,Purchase,Pune,229.71.142.201,User_60,0"
"TXN_1967,2025-02-14 06:21:30,16.49,Transfer,Mumbai,175.227.21.233,User_53,0"
"TXN_1378,2025-02-14 07:12:07,56.82,Purchase,Mumbai,177.77.180.168,User_58,0"
"TXN_681,2025-02-14 08:51:26,41.33,Purchase,Offshore_B,74.58.19.217,User_72,0"
"TXN_42,2025-02-14 11:26:28,59.62,Purchase,Island_C,249.183.239.100,User_18,1"
"TXN_1223,2025-02-14 14:18:43,37.86,Purchase,Pune,190.183.34.224,User_91,0"
"TXN_105,2025-02-14 16:24:44,17.09,Deposit,Mumbai,131.12.227.101,User_38,0"
"TXN_579,2025-02-14 16:25:45,4.58,Purchase,Remote_A,206.102.128.35,User_13,0"
"TXN_107,2025-02-14 19:56:45,287.98,Deposit,Nagpur,46.253.69.58,User_32,1"
"TXN_285,2025-02-14 21:45:23,169.53,Transfer,Offshore_B,229.79.44.183,User_5,0"
"TXN_440,2025-02-14 22:45:26,19.0,Purchase,Nagpur,87.159.88.145,User_11,0"
"TXN_1484,2025-02-15 00:31:30,53.87,Withdrawal,Island_C,203.71.154.202,User_22,1"
"TXN_6,2025-02-15 04:16:42,15.89,Purchase,Noida,79.73.100.111,User_6,0"
"TXN_28,2025-02-15 04:53:02,29.24,Transfer,Pune,130.134.15.9,User_95,0"
"TXN_1122,2025-02-15 05:05:49,65.83,Purchase,Offshore_B,205.235.27.22,User_27,0"
"TXN_643,2025-02-15 05:51:09,15.49,Transfer,Offshore_B,190.183.34.224,User_91,0"
"TXN_1748,2025-02-15 08:42:26,33.15,Transfer,Mumbai,208.208.36.88,User_82,0"
"TXN_1318,2025-02-15 09:33:28,14.8,Purchase,Mumbai,229.71.142.201,User_60,0"
"TXN_608,2025-02-15 09:41:20,5.79,Purchase,Pune,56.192.223.25,User_16,0"
"TXN_840,2025-02-15 10:31:57,16.22,Payment,Delhi,46.253.69.58,User_32,0"
"TXN_1607,2025-02-15 11:11:21,22.71,Purchase,Mumbai,153.13.215.23,User_21,1"
"TXN_1233,2025-02-15 12:06:00,18.39,Transfer,Remote_A,217.71.2.93,User_81,0"
"TXN_281,2025-02-15 12:49:09,22.5,Purchase,Mumbai,159.41.148.57,User_7,0"
"TXN_542,2025-02-15 14:06:31,6.49,Transfer,Gurgaon,34.126.104.27,User_37,0"
"TXN_150,2025-02-15 16:07:46,27.03,Purchase,Noida,24.62.153.104,User_39,0"
"TXN_1158,2025-02-15 17:36:30,191.03,Purchase,Delhi,180.54.255.240,User_67,0"
"TXN_1925,2025-02-15 18:10:17,159.83,Purchase,Gurgaon,69.121.53.231,User_69,0"
"TXN_864,2025-02-15 18:48:19,121.01,Purchase,Nagpur,61.82.222.209,User_78,0"
"TXN_942,2025-02-15 19:49:05,230.1,Purchase,Pune,146.123.159.84,User_93,1"
"TXN_626,2025-02-15 20:21:52,12.05,Purchase,Gurgaon,153.13.215.23,User_21,0"
"TXN_1162,2025-02-15 21:14:59,198.53,Transfer,Mumbai,61.82.222.209,User_78,0"
"TXN_126,2025-02-15 21:36:29,179.55,Purchase,Pune,133.169.31.32,User_30,0"
"TXN_200,2025-02-15 23:16:33,6.4,Transfer,Delhi,34.126.104.27,User_37,0"
"TXN_1742,2025-02-15 23:26:10,16.97,Transfer,Mumbai,206.102.128.35,User_13,0"
"TXN_1551,2025-02-16 00:14:55,18.17,Purchase,Delhi,136.37.18.89,User_99,0"
"TXN_837,2025-02-16 02:58:15,355.77,Withdrawal,Noida,217.71.2.93,User_81,1"
"TXN_1960,2025-02-16 03:11:59,25.11,Transfer,Pune,145.98.44.150,User_79,0"
"TXN_652,2025-02-16 04:50:29,61.96,Transfer,Mumbai,217.71.2.93,User_81,0"
"TXN_1728,2025-02-16 05:56:29,45.06,Purchase,Delhi,46.253.69.58,User_32,0"
"TXN_1669,2025-02-16 08:07:51,46.55,Purchase,Delhi,145.98.44.150,User_79,0"
"TXN_522,2025-02-16 08:54:52,34.58,Purchase,Delhi,31.93.203.210,User_42,0"
"TXN_278,2025-02-16 10:57:59,11.02,Purchase,Delhi,119.238.215.247,User_19,0"
"TXN_491,2025-02-16 11:12:25,19.93,Transfer,Nagpur,79.73.100.111,User_6,0"
"TXN_1644,2025-02-16 11:24:36,31.58,Withdrawal,Remote_A,177.77.180.168,User_58,0"
"TXN_85,2025-02-16 11:55:43,8.95,Purchase,Pune,244.247.192.247,User_62,0"
"TXN_376,2025-02-16 15:59:26,9.32,Purchase,Gurgaon,117.32.31.157,User_71,0"
"TXN_1362,2025-02-16 16:40:53,35.85,Purchase,Nagpur,181.3.236.207,User_26,0"
"TXN_888,2025-02-16 17:06:38,14.02,Purchase,Gurgaon,131.12.227.101,User_38,0"
"TXN_1228,2025-02-16 17:35:10,17.34,Purchase,Gurgaon,105.15.89.83,User_74,0"
"TXN_1039,2025-02-16 17:52:36,25.14,Payment,Gurgaon,172.11.94.37,User_43,0"
"TXN_556,2025-02-16 18:20:53,13.3,Purchase,Noida,105.15.89.83,User_74,0"
"TXN_87,2025-02-16 18:32:34,218.22,Purchase,Nagpur,56.192.223.17,User_16,1"
"TXN_1646,2025-02-16 19:31:20,30.82,Transfer,Mumbai,80.200.197.179,User_48,0"
"TXN_900,2025-02-16 19:43:41,8.87,Purchase,Noida,46.253.69.58,User_32,0"
"TXN_1810,2025-02-16 19:51:12,49.16,Payment,Delhi,100.0.25.65,User_3,0"
"TXN_1441,2025-02-16 23:54:01,137.7,Withdrawal,Delhi,84.148.51.246,User_46,1"
"TXN_1716,2025-02-17 02:31:24,89.7,Withdrawal,Pune,206.102.128.52,User_13,1"
"TXN_1401,2025-02-17 03:15:43,7.05,Payment,Delhi,186.102.58.18,User_35,0"
"TXN_340,2025-02-17 03:45:36,53.93,Purchase,Pune,153.13.215.12,User_21,1"
"TXN_112,2025-02-17 04:26:57,19.56,Purchase,Delhi,235.89.196.194,User_70,0"
"TXN_1340,2025-02-17 05:25:51,23.82,Withdrawal,Delhi,133.94.120.216,User_40,0"
"TXN_383,2025-02-17 05:53:03,11.83,Transfer,Nagpur,214.184.244.66,User_7,1"
"TXN_762,2025-02-17 05:56:13,22.69,Purchase,Nagpur,89.3.248.160,User_34,0"
"TXN_637,2025-02-17 07:06:47,45.75,Purchase,Pune,190.183.34.224,User_91,0"
"TXN_503,2025-02-17 07:52:06,4.96,Purchase,Delhi,244.247.192.247,User_62,0"
"TXN_364,2025-02-17 08:29:09,30.02,Transfer,Gurgaon,146.123.159.103,User_93,0"
"TXN_1480,2025-02-17 08:43:00,12.97,Purchase,Nagpur,173.102.100.65,User_76,0"
"TXN_1082,2025-02-17 10:43:04,14.16,Payment,Nagpur,37.230.193.35,User_75,0"
"TXN_36,2025-02-17 12:54:05,5.92,Withdrawal,Island_C,220.148.128.100,User_90,1"
"TXN_2,2025-02-17 13:16:43,17.49,Transfer,Gurgaon,244.247.192.247,User_62,1"
"TXN_1720,2025-02-17 14:22:26,12.99,Purchase,Gurgaon,208.208.36.88,User_82,0"
"TXN_1787,2025-02-17 17:26:24,14.74,Purchase,Remote_A,79.73.100.111,User_6,0"
"TXN_1413,2025-02-17 21:11:34,31.69,Purchase,Gurgaon,168.70.34.113,User_85,0"
"TXN_274,2025-02-18 00:13:14,20.29,Purchase,Pune,45.226.160.129,User_17,0"
"TXN_323,2025-02-18 00:25:25,8.86,Transfer,Delhi,241.50.133.236,User_10,0"
"TXN_1546,2025-02-18 01:34:51,32.1,Transfer,Island_C,45.226.160.129,User_17,1"
"TXN_1696,2025-02-18 01:41:32,139.62,Purchase,Remote_A,84.148.51.246,User_46,0"
"TXN_1671,2025-02-18 02:21:29,15.82,Payment,Delhi,194.173.235.184,User_59,0"
"TXN_1634,2025-02-18 02:46:05,56.26,Purchase,Delhi,235.234.141.3,User_55,0"
"TXN_103,2025-02-18 03:19:26,56.64,Payment,Gurgaon,28.213.41.238,User_100,1"
"TXN_1025,2025-02-18 03:23:08,113.02,Purchase,Noida,24.57.33.105,User_19,0"
"TXN_207,2025-02-18 04:32:35,33.62,Withdrawal,Delhi,131.213.137.59,User_99,0"
"TXN_1760,2025-02-18 04:47:00,74.81,Purchase,Remote_A,87.159.88.145,User_11,0"
"TXN_1452,2025-02-18 04:50:24,110.19,Purchase,Gurgaon,173.102.100.65,User_76,0"
"TXN_1029,2025-02-18 05:01:24,37.1,Purchase,Delhi,205.235.27.22,User_27,0"
"TXN_1795,2025-02-18 09:06:45,24.86,Transfer,Pune,175.227.21.233,User_53,0"
"TXN_263,2025-02-18 09:20:53,0.79,Transfer,Island_C,145.98.44.150,User_79,0"
"TXN_1570,2025-02-18 11:34:49,52.31,Deposit,Mumbai,136.37.18.89,User_99,1"
"TXN_181,2025-02-18 18:18:35,37.55,Purchase,Gurgaon,130.253.83.46,User_97,0"
"TXN_1157,2025-02-18 18:58:59,10.09,Purchase,Gurgaon,133.94.120.216,User_40,0"
"TXN_391,2025-02-18 19:37:33,8.18,Purchase,Delhi,186.102.58.18,User_35,0"
"TXN_1983,2025-02-18 19:42:32,10.73,Purchase,Delhi,218.217.75.8,User_50,0"
"TXN_1766,2025-02-18 22:23:51,8.64,Purchase,Gurgaon,24.62.153.104,User_39,0"
"TXN_317,2025-02-18 23:40:13,39.72,Transfer,Pune,205.235.27.22,User_27,0"
"TXN_1336,2025-02-19 00:21:14,14.34,Transfer,Gurgaon,194.173.235.184,User_59,0"
"TXN_414,2025-02-19 00:38:04,72.07,Purchase,Mumbai,168.206.34.12,User_65,0"
"TXN_1442,2025-02-19 01:34:55,64.94,Purchase,Pune,133.94.120.216,User_40,0"
"TXN_459,2025-02-19 02:47:56,11.55,Purchase,Noida,233.80.147.20,User_92,0"
"TXN_559,2025-02-19 07:37:12,29.8,Transfer,Offshore_B,206.102.128.35,User_13,0"
"TXN_687,2025-02-19 11:52:21,15.79,Payment,Noida,242.181.71.120,User_54,0"
"TXN_1267,2025-02-19 12:21:57,17.97,Transfer,Gurgaon,145.98.44.150,User_79,0"
"TXN_746,2025-02-19 14:48:25,9.72,Purchase,Offshore_B,186.102.58.18,User_35,0"
"TXN_875,2025-02-19 16:41:31,19.43,Transfer,Mumbai,17.81.118.25,User_66,0"
